fips,county,state,state_code,male_count,female_count,median_age,population,female_percentage,lat,long,financialdata,total_count
30027,Fergus County,Montana,MT,5682,5591,46.0,11273,49.59638073272421,47.263581000375545,-109.22446014242654,30027.0,11273
30029,Flathead County,Montana,MT,48823,49259,42.1,98082,50.22226300442488,48.2951464007917,-114.04966978729468,30029.0,98082
30031,Gallatin County,Montana,MT,54246,50483,33.5,104729,48.20345844990403,45.54040564152115,-111.17038621219818,30031.0,104729
30033,Garfield County,Montana,MT,605,536,43.2,1141,46.97633654688869,47.27762860023925,-106.9928978815396,30033.0,1141
30035,Glacier County,Montana,MT,6855,6844,31.4,13699,49.95985108402073,48.70513799788921,-112.994736310289,30035.0,13699
30037,Golden Valley County,Montana,MT,355,369,56.0,724,50.966850828729285,46.38122291684518,-109.17515362846488,30037.0,724
30039,Granite County,Montana,MT,1696,1573,54.3,3269,48.11869073111043,46.404486026434846,-113.44036224565738,30039.0,3269
30041,Hill County,Montana,MT,8292,8147,34.5,16439,49.558975606788735,48.628225285486685,-110.1111866987938,30041.0,16439
30043,Jefferson County,Montana,MT,5979,5799,47.9,11778,49.23586347427407,46.1484579599018,-112.09380445252086,30043.0,11778
30045,Judith Basin County,Montana,MT,1058,893,52.2,1951,45.77139928241928,47.045432127241085,-110.26602711485543,30045.0,1951
30047,Lake County,Montana,MT,14744,15030,42.3,29774,50.48028481225229,47.645905830038174,-114.08934168344372,30047.0,29774
30049,Lewis and Clark County,Montana,MT,33186,33891,41.0,67077,50.525515452390536,47.12244511237775,-112.3904450770783,30049.0,67077
30051,Liberty County,Montana,MT,1146,1134,49.1,2280,49.73684210526316,48.56171647196179,-111.02457123048896,30051.0,2280
30053,Lincoln County,Montana,MT,9678,9680,52.6,19358,50.00516582291559,48.54244724964376,-115.40507241112417,30053.0,19358
30055,McCone County,Montana,MT,828,802,50.1,1630,49.20245398773006,47.64521208510208,-105.79542537969031,30055.0,1630
30057,Madison County,Montana,MT,4261,3957,52.6,8218,48.15040155755658,45.300695726498695,-111.92027616307274,30057.0,8218
30059,Meagher County,Montana,MT,966,1002,45.9,1968,50.91463414634146,46.598199766756125,-110.88569072047314,30059.0,1968
30061,Mineral County,Montana,MT,2135,2076,52.6,4211,49.29945381144621,47.14721011288106,-114.998282989078,30061.0,4211
30063,Missoula County,Montana,MT,58372,57611,35.6,115983,49.67193468008242,47.03651207348742,-113.92370398680254,30063.0,115983
30065,Musselshell County,Montana,MT,2399,2408,48.0,4807,50.09361348034117,46.49658446284418,-108.39810483962864,30065.0,4807
30067,Park County,Montana,MT,8164,8082,46.2,16246,49.74763018589192,45.48834444414526,-110.52666170614796,30067.0,16246
30069,Petroleum County,Montana,MT,229,203,52.1,432,46.99074074074074,47.11754267462963,-108.2501973752084,30069.0,432
30071,Phillips County,Montana,MT,2101,2023,47.2,4124,49.05431619786615,48.25918629304327,-107.91325243445984,30071.0,4124
30073,Pondera County,Montana,MT,3003,3041,40.5,6044,50.31436135009927,48.22776508491452,-112.22634688501844,30073.0,6044
30075,Powder River County,Montana,MT,820,799,53.0,1619,49.351451513279805,45.39497963215925,-105.6301899594595,30075.0,1619
30077,Powell County,Montana,MT,4310,2551,45.3,6861,37.18116892581256,46.85635100234463,-112.93610944351884,30077.0,6861
30079,Prairie County,Montana,MT,673,669,51.8,1342,49.85096870342772,46.86050272557754,-105.377957501123,30079.0,1342
30081,Ravalli County,Montana,MT,20822,21080,48.8,41902,50.30786119994273,46.08169212838797,-114.12074571880164,30081.0,41902
30083,Richland County,Montana,MT,5740,5620,38.9,11360,49.471830985915496,47.78788635724674,-104.5614135064545,30083.0,11360
30085,Roosevelt County,Montana,MT,5559,5669,30.3,11228,50.48984681154257,48.29450728233392,-105.0164075804916,30085.0,11228
30087,Rosebud County,Montana,MT,4608,4642,36.4,9250,50.18378378378379,46.22970146907111,-106.7307052974206,30087.0,9250
30089,Sanders County,Montana,MT,5935,5586,53.2,11521,48.48537453346064,47.67477959120402,-115.13330079723472,30089.0,11521
30091,Sheridan County,Montana,MT,1794,1780,44.9,3574,49.8041410184667,48.721233169177935,-104.5046732135951,30091.0,3574
30093,Silver Bow County,Montana,MT,17588,17226,39.8,34814,49.48009421497099,45.90240169302083,-112.65673573077996,30093.0,34814
30095,Stillwater County,Montana,MT,4693,4717,46.6,9410,50.12752391073326,45.66903900222792,-109.39521573669796,30095.0,9410
30097,Sweet Grass County,Montana,MT,1770,1883,51.5,3653,51.5466739666028,45.813885415624064,-109.94103788866497,30097.0,3653
30099,Teton County,Montana,MT,2994,3086,44.6,6080,50.756578947368425,47.83711403062901,-112.24083003895036,30099.0,6080
30101,Toole County,Montana,MT,2824,2152,41.2,4976,43.247588424437296,48.655398307933545,-111.69563925160224,30101.0,4976
30103,Treasure County,Montana,MT,384,393,52.1,777,50.57915057915058,46.211453485541,-107.27163081484724,30103.0,777
30105,Valley County,Montana,MT,3730,3802,44.4,7532,50.47796070100903,48.365265073656296,-106.66746130014916,30105.0,7532
30107,Wheatland County,Montana,MT,1079,1070,40.4,2149,49.79060027919962,46.46629868903207,-109.84457085828994,30107.0,2149
30109,Wibaux County,Montana,MT,561,614,46.0,1175,52.255319148936174,46.96526307145098,-104.2489815304109,30109.0,1175
30111,Yellowstone County,Montana,MT,77773,80043,38.2,157816,50.719191970395904,45.93734437039294,-108.27441580045296,30111.0,157816
31001,Adams County,Nebraska,NE,15947,15636,37.4,31583,49.50764651869677,40.52447611392715,-98.5012092108898,31001.0,31583
31003,Antelope County,Nebraska,NE,3204,3168,45.3,6372,49.717514124293785,42.17690727862423,-98.0666857277061,31003.0,6372
31005,Arthur County,Nebraska,NE,205,213,47.1,418,50.95693779904307,41.56894337991416,-101.69580582451482,31005.0,418
31007,Banner County,Nebraska,NE,346,350,48.5,696,50.28735632183909,41.54604323310969,-103.71051626109715,31007.0,696
31009,Blaine County,Nebraska,NE,246,234,46.6,480,48.75,41.912779490812966,-99.9768259585208,31009.0,480
31011,Boone County,Nebraska,NE,2641,2672,44.6,5313,50.29173724825898,41.706783918057546,-98.06723996235584,31011.0,5313
31013,Box Butte County,Nebraska,NE,5472,5617,40.7,11089,50.6538010641176,42.21977307408925,-103.08565828425856,31013.0,11089
31015,Boyd County,Nebraska,NE,1028,1014,52.3,2042,49.657198824681686,42.89969629230695,-98.76654088789628,31015.0,2042
31017,Brown County,Nebraska,NE,1430,1558,51.1,2988,52.14190093708167,42.429998218644485,-99.9295005050793,31017.0,2988
31019,Buffalo County,Nebraska,NE,24593,24437,33.3,49030,49.840913726290026,40.85515478859214,-99.0749783100414,31019.0,49030
31021,Burt County,Nebraska,NE,3209,3319,46.2,6528,50.84252450980392,41.851531511012425,-96.32861665594884,31021.0,6528
31023,Butler County,Nebraska,NE,4056,4011,43.9,8067,49.721085905541095,41.22607638175164,-97.13175614429235,31023.0,8067
31025,Cass County,Nebraska,NE,12929,12773,41.6,25702,49.696521671465256,40.9097114877324,-96.14087548318192,31025.0,25702
31027,Cedar County,Nebraska,NE,4329,4194,43.6,8523,49.20802534318901,42.59925422099828,-97.2524182083718,31027.0,8523
31029,Chase County,Nebraska,NE,1865,1869,45.6,3734,50.05356186395287,40.524176600053806,-101.69798368082202,31029.0,3734
31031,Cherry County,Nebraska,NE,2847,2943,43.6,5790,50.829015544041454,42.544986725713045,-101.11859469191396,31031.0,5790
31033,Cheyenne County,Nebraska,NE,4903,4949,41.0,9852,50.23345513601299,41.21976731173324,-102.9949571277756,31033.0,9852
31035,Clay County,Nebraska,NE,3165,3067,42.5,6232,49.21373555840822,40.52443473793173,-98.05128639270409,31035.0,6232
31037,Colfax County,Nebraska,NE,5870,4890,34.3,10760,45.446096654275095,41.57401084664914,-97.0864674690928,31037.0,10760
31039,Cuming County,Nebraska,NE,4505,4486,43.6,8991,49.89433878322768,41.91639853173904,-96.78738587984375,31039.0,8991
31041,Custer County,Nebraska,NE,5366,5464,43.2,10830,50.45244690674053,41.3942786171931,-99.72615089265052,31041.0,10830
31043,Dakota County,Nebraska,NE,10219,10098,33.8,20317,49.7022198159177,42.391129034983706,-96.56456903631862,31043.0,20317
31045,Dawes County,Nebraska,NE,4571,4325,34.9,8896,48.61735611510791,42.71971563363532,-103.13543406382836,31045.0,8896
31047,Dawson County,Nebraska,NE,12241,11563,35.9,23804,48.575869601747605,40.86994882065427,-99.81957621607552,31047.0,23804
31049,Deuel County,Nebraska,NE,892,1002,47.0,1894,52.9039070749736,41.111556153920425,-102.33378428012983,31049.0,1894
31051,Dixon County,Nebraska,NE,2884,2862,42.0,5746,49.80856247824574,42.4932126530821,-96.86775695385565,31051.0,5746
31053,Dodge County,Nebraska,NE,18126,18557,39.0,36683,50.5874655835128,41.577904555650655,-96.65400619543996,31053.0,36683
31055,Douglas County,Nebraska,NE,273743,281249,34.5,554992,50.6762259636175,41.29534195940786,-96.15428468773784,31055.0,554992
31057,Dundy County,Nebraska,NE,1013,1010,42.3,2023,49.92585269401879,40.17620051868395,-101.68794739598594,31057.0,2023
31059,Fillmore County,Nebraska,NE,2782,2792,47.7,5574,50.08970218873341,40.524656889845566,-97.59649990043216,31059.0,5574
31061,Franklin County,Nebraska,NE,1490,1516,50.7,3006,50.43246839654025,40.176326760244415,-98.95279855630152,31061.0,3006
31063,Frontier County,Nebraska,NE,1326,1283,45.5,2609,49.1759294748946,40.53009375177961,-100.39414992409364,31063.0,2609
31065,Furnas County,Nebraska,NE,2349,2437,46.5,4786,50.91934809862097,40.17644373250202,-99.91230950063614,31065.0,4786
31067,Gage County,Nebraska,NE,10826,10769,44.0,21595,49.868025005788375,40.26188993468661,-96.68944160809716,31067.0,21595
31069,Garden County,Nebraska,NE,937,923,50.3,1860,49.623655913978496,41.61940106906415,-102.335458377678,31069.0,1860
31071,Garfield County,Nebraska,NE,969,1006,51.4,1975,50.936708860759495,41.914356213479245,-98.99140271554688,31071.0,1975
31073,Gosper County,Nebraska,NE,1000,1015,50.4,2015,50.37220843672456,40.51481873658771,-99.83070272142194,31073.0,2015
31075,Grant County,Nebraska,NE,380,338,45.3,718,47.07520891364902,41.91497070098233,-101.74054369810972,31075.0,718
31077,Greeley County,Nebraska,NE,1207,1203,45.7,2410,49.91701244813278,41.56744423005232,-98.52121831463886,31077.0,2410
31079,Hall County,Nebraska,NE,30830,30513,36.0,61343,49.741616810394014,40.87257783871407,-98.50216662464123,31079.0,61343
31081,Hamilton County,Nebraska,NE,4564,4614,41.5,9178,50.272390499019394,40.87302316716448,-98.02286284673283,31081.0,9178
31083,Harlan County,Nebraska,NE,1781,1657,47.9,3438,48.196625945317045,40.17649190875214,-99.4046460197213,31083.0,3438
31085,Hayes County,Nebraska,NE,495,448,44.4,943,47.50795334040297,40.52477449166454,-101.06185726697684,31085.0,943
31087,Hitchcock County,Nebraska,NE,1414,1429,46.8,2843,50.26380583890256,40.17633760054593,-101.04225560693165,31087.0,2843
31089,Holt County,Nebraska,NE,5142,5103,43.2,10245,49.80966325036603,42.455711530280304,-98.78383057921612,31089.0,10245
31091,Hooker County,Nebraska,NE,324,367,55.9,691,53.111432706222864,41.916065673038666,-101.13532015377784,31091.0,691
31093,Howard County,Nebraska,NE,3227,3178,43.1,6405,49.61748633879781,41.22004845981357,-98.5171094376379,31093.0,6405
31095,Jefferson County,Nebraska,NE,3486,3702,45.7,7188,51.50250417362271,40.17573210524341,-97.14272179032824,31095.0,7188
31097,Johnson County,Nebraska,NE,3097,2100,40.6,5197,40.40792765056764,40.39263236725096,-96.26508490650428,31097.0,5197
31099,Kearney County,Nebraska,NE,3240,3312,40.1,6552,50.54945054945055,40.50670322034536,-98.948014282701,31099.0,6552
31101,Keith County,Nebraska,NE,4141,3958,49.5,8099,48.87023089270281,41.19883824121414,-101.66128214457484,31101.0,8099
31103,Keya Paha County,Nebraska,NE,416,376,45.4,792,47.474747474747474,42.87887591532898,-99.71239991842086,31103.0,792
31105,Kimball County,Nebraska,NE,1855,1812,45.6,3667,49.41368966457595,41.19776799181648,-103.71491727076256,31105.0,3667
31107,Knox County,Nebraska,NE,4150,4310,46.9,8460,50.945626477541374,42.63681867109078,-97.89190471016444,31107.0,8460
31109,Lancaster County,Nebraska,NE,155699,154395,33.3,310094,49.78974117525654,40.784171818294354,-96.68775309564668,31109.0,310094
31111,Lincoln County,Nebraska,NE,17497,17936,40.3,35433,50.619479016735816,41.04774160681442,-100.74529606162204,31111.0,35433
31113,Logan County,Nebraska,NE,462,424,38.9,886,47.85553047404064,41.56650349884408,-100.48284317543796,31113.0,886
31115,Loup County,Nebraska,NE,291,294,56.9,585,50.256410256410255,41.91385120585617,-99.45438349124088,31115.0,585
31117,McPherson County,Nebraska,NE,241,213,50.9,454,46.91629955947136,41.568165022240926,-101.06050404264164,31117.0,454
31119,Madison County,Nebraska,NE,17490,17674,36.8,35164,50.26163121374133,41.91669510908631,-97.60076428208107,31119.0,35164
31121,Merrick County,Nebraska,NE,3919,3884,43.6,7803,49.7757272843778,41.16903980627557,-98.03801991520744,31121.0,7803
31123,Morrill County,Nebraska,NE,2445,2396,42.5,4841,49.49390621772361,41.71601483918396,-103.0106143450342,31123.0,4841
31125,Nance County,Nebraska,NE,1769,1785,44.3,3554,50.22509848058525,41.39732360595795,-97.99220456501746,31125.0,3554
31127,Nemaha County,Nebraska,NE,3465,3539,39.3,7004,50.52826956025128,40.387650662617006,-95.84983384847207,31127.0,7004
31129,Nuckolls County,Nebraska,NE,2140,2135,49.3,4275,49.941520467836256,40.176389236244965,-98.04718735246178,31129.0,4275
31131,Otoe County,Nebraska,NE,7742,8154,41.5,15896,51.29592350276799,40.64850041119673,-96.13476497555833,31131.0,15896
31133,Pawnee County,Nebraska,NE,1277,1399,50.0,2676,52.2795216741405,40.13146338948652,-96.2370616797055,31133.0,2676
31135,Perkins County,Nebraska,NE,1499,1408,42.7,2907,48.43481252149983,40.85096590539524,-101.64979642902458,31135.0,2907
31137,Phelps County,Nebraska,NE,4578,4542,42.6,9120,49.80263157894737,40.51110579337716,-99.41454784261568,31137.0,9120
31139,Pierce County,Nebraska,NE,3566,3591,41.5,7157,50.17465418471426,42.26436079726192,-97.60130057419028,31139.0,7157
31141,Platte County,Nebraska,NE,16860,16203,38.5,33063,49.00644224662009,41.571296345510895,-97.5211391344846,31141.0,33063
31143,Polk County,Nebraska,NE,2540,2715,45.2,5255,51.66508087535681,41.18690327833263,-97.56843547859646,31143.0,5255
31145,Red Willow County,Nebraska,NE,5401,5405,41.1,10806,50.01850823616509,40.17582817839608,-100.47687711801603,31145.0,10806
31147,Richardson County,Nebraska,NE,3974,4035,48.0,8009,50.38082157572731,40.1250435704424,-95.7175477459433,31147.0,8009
31149,Rock County,Nebraska,NE,674,676,50.9,1350,50.07407407407407,42.421313754016246,-99.44991302943129,31149.0,1350
31151,Saline County,Nebraska,NE,7257,7031,35.8,14288,49.20912653975364,40.52406581063271,-97.14092156087636,31151.0,14288
31153,Sarpy County,Nebraska,NE,89176,89175,34.4,178351,49.99971965394083,41.11290795451893,-96.1119539515953,31153.0,178351
31155,Saunders County,Nebraska,NE,10628,10396,40.8,21024,49.448249619482496,41.22636520025663,-96.6373794898928,31155.0,21024
31157,Scotts Bluff County,Nebraska,NE,17575,18680,39.5,36255,51.52392773410565,41.8505871982942,-103.70799024105894,31157.0,36255
31159,Seward County,Nebraska,NE,8726,8401,37.9,17127,49.05120569860454,40.87237944762774,-97.13951979691856,31159.0,17127
31161,Sheridan County,Nebraska,NE,2566,2668,45.9,5234,50.97439816583874,42.50475031369803,-102.40891935271014,31161.0,5234
31163,Sherman County,Nebraska,NE,1527,1515,49.9,3042,49.80276134122288,41.22058938172891,-98.97620431845895,31163.0,3042
31165,Sioux County,Nebraska,NE,643,623,47.0,1266,49.21011058451817,42.48765466237128,-103.75887815591868,31165.0,1266
31167,Stanton County,Nebraska,NE,3002,2990,41.2,5992,49.89986648865153,41.91693530992208,-97.19391196363752,31167.0,5992
31169,Thayer County,Nebraska,NE,2545,2553,47.0,5098,50.07846214201648,40.17623966489828,-97.5949502303654,31169.0,5098
31171,Thomas County,Nebraska,NE,321,324,41.1,645,50.23255813953489,41.91358526858816,-100.55579398379255,31171.0,645
31173,Thurston County,Nebraska,NE,3545,3595,27.8,7140,50.35014005602241,42.158198287770695,-96.54402726866545,31173.0,7140
31175,Valley County,Nebraska,NE,2073,2151,45.5,4224,50.92329545454546,41.5673207608448,-98.9818788983062,31175.0,4224
31177,Washington County,Nebraska,NE,9911,10308,41.4,20219,50.9817498392601,41.53106394858523,-96.22200507171702,31177.0,20219
31179,Wayne County,Nebraska,NE,4716,4651,31.8,9367,49.65303725846055,42.20928623535172,-97.119262785794,31179.0,9367
31181,Webster County,Nebraska,NE,1769,1802,45.2,3571,50.4620554466536,40.176440847188985,-98.49996270651889,31181.0,3571
31183,Wheeler County,Nebraska,NE,435,387,49.8,822,47.08029197080292,41.91476706786512,-98.52818128079188,31183.0,822
31185,York County,Nebraska,NE,6693,7106,40.2,13799,51.496485252554535,40.87274207933923,-97.59711776254863,31185.0,13799
32001,Churchill County,Nevada,NV,12138,11872,39.5,24010,49.44606413994169,39.5808926738266,-118.3358176516562,32001.0,24010
32003,Clark County,Nevada,NV,1069779,1071795,37.1,2141574,50.04706818442883,36.21523781771883,-115.01353696805764,32003.0,2141574
32005,Douglas County,Nevada,NV,24102,23726,51.5,47828,49.606924813916535,38.91219010608723,-119.61638942462945,32005.0,47828
32007,Elko County,Nevada,NV,27199,25053,33.9,52252,47.94649008650387,41.14581553726847,-115.35776453771656,32007.0,52252
32009,Esmeralda County,Nevada,NV,406,575,48.3,981,58.613659531090725,37.78465844446264,-117.63231124433098,32009.0,981
32011,Eureka County,Nevada,NV,921,909,47.3,1830,49.67213114754098,39.98386155263351,-116.26858451880447,32011.0,1830
32013,Humboldt County,Nevada,NV,8779,8125,35.6,16904,48.06554661618552,41.40684197956766,-118.11199881835869,32013.0,16904
32015,Lander County,Nevada,NV,3347,2399,37.2,5746,41.75078315349808,39.93366329075819,-117.03802593373344,32015.0,5746
32017,Lincoln County,Nevada,NV,2673,2501,45.2,5174,48.33784306146115,37.64332831003535,-114.87754031834122,32017.0,5174
32019,Lyon County,Nevada,NV,26757,26398,44.1,53155,49.66230834352366,39.02028336084263,-119.18912155353829,32019.0,53155
32021,Mineral County,Nevada,NV,2205,2243,50.1,4448,50.42715827338129,38.538761977652975,-118.4350800668324,32021.0,4448
32023,Nye County,Nevada,NV,22243,21462,52.7,43705,49.10650955268276,38.0422474054656,-116.47191346910246,32023.0,43705
32027,Pershing County,Nevada,NV,4286,2325,43.4,6611,35.1686582967781,40.44040933752209,-118.40441353626106,32027.0,6611
32029,Storey County,Nevada,NV,1963,1978,52.9,3941,50.19030702867292,39.44693227241752,-119.52934998813632,32029.0,3941
32031,Washoe County,Nevada,NV,226751,223735,38.1,450486,49.665250418436976,40.66566754140098,-119.66426822932192,32031.0,450486
32033,White Pine County,Nevada,NV,5704,4033,39.2,9737,41.419328335216186,39.442104310398406,-114.90154514702304,32033.0,9737
32510,Carson City,Nevada,NV,27912,26555,42.8,54467,48.75429158940276,39.15114750489134,-119.74741903538444,32510.0,54467
33001,Belknap County,New Hampshire,NH,29736,30904,47.1,60640,50.96306068601583,43.517904633485536,-71.42266290893873,33001.0,60640
33003,Carroll County,New Hampshire,NH,23845,23995,51.7,47840,50.15677257525084,43.87381081161628,-71.20309837460371,33003.0,47840
33005,Cheshire County,New Hampshire,NH,37221,39042,42.7,76263,51.19389481137642,42.919378132709234,-72.25118842778632,33005.0,76263
33007,Coos County,New Hampshire,NH,16874,15164,48.1,32038,47.33129408827018,44.689570261572,-71.30563479998192,33007.0,32038
33009,Grafton County,New Hampshire,NH,44161,45650,42.9,89811,50.82896304461592,43.94066039232836,-71.8207475995904,33009.0,89811
33011,Hillsborough County,New Hampshire,NH,204293,206794,40.5,411087,50.304193516214326,42.91533315606714,-71.7160846564973,33011.0,411087
33013,Merrimack County,New Hampshire,NH,73538,75914,42.8,149452,50.7949040494607,43.29746511957454,-71.68023961553038,33013.0,149452
33015,Rockingham County,New Hampshire,NH,151201,153928,44.3,305129,50.44686018044827,42.98755540207753,-71.12536673387795,33015.0,305129
33017,Strafford County,New Hampshire,NH,62703,65534,36.9,128237,51.10381559144397,43.29695699997593,-71.02886799741374,33017.0,128237
33019,Sullivan County,New Hampshire,NH,21411,21714,46.1,43125,50.35130434782609,43.36142640863237,-72.22217146106598,33019.0,43125
34001,Atlantic County,New Jersey,NJ,130026,138513,41.5,268539,51.58021739859014,39.4777384640199,-74.66097651364294,34001.0,268539
34003,Bergen County,New Jersey,NJ,450784,479215,41.8,929999,51.52855003069896,40.9596224153068,-74.07423081251477,34003.0,929999
34005,Burlington County,New Jersey,NJ,219534,226833,41.5,446367,50.8176007634973,39.877722211380735,-74.66806253724705,34005.0,446367
34007,Camden County,New Jersey,NJ,245068,262299,38.7,507367,51.69808048217563,39.80350989810045,-74.95972885981364,34007.0,507367
34009,Cape May County,New Jersey,NJ,45829,47876,49.3,93705,51.09225761698949,39.14899692972397,-74.80020059675329,34009.0,93705
34011,Cumberland County,New Jersey,NJ,78687,74713,37.2,153400,48.70469361147328,39.37383947046901,-75.11075138928764,34011.0,153400
34013,Essex County,New Jersey,NJ,381576,411979,37.5,793555,51.91562021535999,40.78722695607274,-74.24704974624888,34013.0,793555
34015,Gloucester County,New Jersey,NJ,141229,149623,40.3,290852,51.44300193913055,39.71727923915464,-75.14141017900222,34015.0,290852
34017,Hudson County,New Jersey,NJ,332268,336363,35.1,668631,50.30622271477093,40.73510236218621,-74.07770569139788,34017.0,668631
34019,Hunterdon County,New Jersey,NJ,62447,62604,46.2,125051,50.06277438804968,40.56730052881388,-74.91223437600411,34019.0,125051
34021,Mercer County,New Jersey,NJ,180369,188393,38.7,368762,51.08796459505046,40.283433555719135,-74.70176112770625,34021.0,368762
34023,Middlesex County,New Jersey,NJ,407247,419451,38.4,826698,50.73811718426802,40.43915316766266,-74.41170264140762,34023.0,826698
34025,Monmouth County,New Jersey,NJ,303154,320233,43.2,623387,51.36985532261661,40.26048276089573,-74.22097068640325,34025.0,623387
34027,Morris County,New Jersey,NJ,242484,251899,42.6,494383,50.95219698088325,40.86199709635146,-74.54452423341132,34027.0,494383
34029,Ocean County,New Jersey,NJ,285371,306568,42.9,591939,51.79047165332914,39.88512428065273,-74.28090727718174,34029.0,591939
34031,Passaic County,New Jersey,NJ,245463,258578,37.0,504041,51.30098543570861,41.03444981496492,-74.3008349141255,34031.0,504041
34033,Salem County,New Jersey,NJ,30982,32354,42.0,63336,51.08311229000884,39.587612804249815,-75.3490497754243,34033.0,63336
34035,Somerset County,New Jersey,NJ,161296,168880,41.6,330176,51.14847838728436,40.56350042664697,-74.6163454818374,34035.0,330176
34037,Sussex County,New Jersey,NJ,70730,71568,44.5,142298,50.29445248703425,41.13925063371848,-74.69089801939094,34037.0,142298
34039,Union County,New Jersey,NJ,269450,283616,38.5,553066,51.28067897863908,40.66001624477928,-74.30850500177282,34039.0,553066
34041,Warren County,New Jersey,NJ,51936,54357,44.0,106293,51.13883322514182,40.85716227662425,-74.99732738849798,34041.0,106293
35001,Bernalillo County,New Mexico,NM,332271,345421,37.3,677692,50.97020475378196,35.051341272308875,-106.67016462788452,35001.0,677692
35003,Catron County,New Mexico,NM,1930,1609,59.1,3539,45.46482057078271,33.915276134970675,-108.4046109984945,35003.0,3539
35005,Chaves County,New Mexico,NM,32600,32859,35.6,65459,50.19783375853588,33.36327779046805,-104.46690786770924,35005.0,65459
35006,Cibola County,New Mexico,NM,13648,13330,36.8,26978,49.41063088442434,34.912528219867525,-107.99970396310805,35006.0,26978
35007,Colfax County,New Mexico,NM,6309,6044,49.0,12353,48.92738606006638,36.60613869403223,-104.64684020416188,35007.0,12353
35009,Curry County,New Mexico,NM,26109,24090,31.1,50199,47.989003765015234,34.574231821726926,-103.3469954700585,35009.0,50199
35011,De Baca County,New Mexico,NM,1052,1008,37.0,2060,48.932038834951456,34.34245187056054,-104.41202331344374,35011.0,2060
35013,Do�a Ana County,New Mexico,NM,105774,109564,32.9,215338,50.88001188828725,32.35264734068167,-106.8327815018138,35013.0,215338
35015,Eddy County,New Mexico,NM,28989,28448,35.3,57437,49.52904921914445,32.471485388307805,-104.30430758944144,35015.0,57437
35017,Grant County,New Mexico,NM,13869,14192,45.8,28061,50.575531876982296,32.73887360838214,-108.38240247886898,35017.0,28061
35019,Guadalupe County,New Mexico,NM,2507,1875,42.6,4382,42.78868096759471,34.86330572264929,-104.79065638542852,35019.0,4382
35021,Harding County,New Mexico,NM,266,193,60.1,459,42.0479302832244,35.85791979250809,-103.820269791751,35021.0,459
35023,Hidalgo County,New Mexico,NM,2149,2222,43.3,4371,50.83504918782887,31.914038052854487,-108.71477735549637,35023.0,4371
35025,Lea County,New Mexico,NM,36137,33989,31.7,70126,48.468471037846165,32.79210291911856,-103.4124725939301,35025.0,70126
35027,Lincoln County,New Mexico,NM,9228,10254,51.0,19482,52.63319987680936,33.74529938621553,-105.45929278017437,35027.0,19482
35028,Los Alamos County,New Mexico,NM,9353,9003,42.5,18356,49.04663325343212,35.869365430649715,-106.3073688332958,35028.0,18356
35029,Luna County,New Mexico,NM,12020,12244,37.8,24264,50.46158918562479,32.182226457684955,-107.74980809748074,35029.0,24264
35031,McKinley County,New Mexico,NM,35158,37691,32.0,72849,51.73852763936362,35.58066510157788,-108.26179435292354,35031.0,72849
35033,Mora County,New Mexico,NM,2230,2333,49.2,4563,51.12864343633574,36.01039817368948,-104.9448168772696,35033.0,4563
35035,Otero County,New Mexico,NM,33886,31859,35.6,65745,48.45843790402312,32.61319476955468,-105.74146231733675,35035.0,65745
35037,Quay County,New Mexico,NM,3881,4492,43.8,8373,53.64863250925595,35.10430372802943,-103.54975690302386,35037.0,8373
35039,Rio Arriba County,New Mexico,NM,19250,20057,40.6,39307,51.02653471391864,36.50957666143901,-106.69314275188552,35039.0,39307
35041,Roosevelt County,New Mexico,NM,9523,9594,29.8,19117,50.18569859287545,34.02116946655203,-103.48004909109235,35041.0,19117
35043,Sandoval County,New Mexico,NM,68955,71814,39.9,140769,51.01549346802208,35.68857594929248,-106.86594121840264,35043.0,140769
35045,San Juan County,New Mexico,NM,63123,64332,35.0,127455,50.47428504177945,36.50852406821773,-108.32062184002274,35045.0,127455
35047,San Miguel County,New Mexico,NM,14108,13926,43.2,28034,49.675394164229154,35.48044091832855,-104.8158345792793,35047.0,28034
35049,Santa Fe County,New Mexico,NM,72344,76573,45.8,148917,51.4199184780784,35.506913180431994,-105.97626432232404,35049.0,148917
35051,Sierra County,New Mexico,NM,5516,5619,56.0,11135,50.4625056129322,33.130495866748255,-107.19240696242152,35051.0,11135
35053,Socorro County,New Mexico,NM,8799,8201,39.2,17000,48.24117647058824,34.00716998796775,-106.93024668132593,35053.0,17000
35055,Taos County,New Mexico,NM,16076,16812,48.2,32888,51.11894916078813,36.57830163553885,-105.63096154475716,35055.0,32888
35057,Torrance County,New Mexico,NM,8358,7237,43.6,15595,46.40589932670728,34.640465084308644,-105.8508183952692,35057.0,15595
35059,Union County,New Mexico,NM,2302,1873,40.6,4175,44.862275449101794,36.48160046836011,-103.47099928606802,35059.0,4175
35061,Valencia County,New Mexico,NM,38130,37826,39.1,75956,49.79988414345147,34.71545947652917,-106.80903378468363,35061.0,75956
36001,Albany County,New York,NY,148910,158516,37.9,307426,51.562327194186565,42.600176751602,-73.97355542101843,36001.0,307426
36003,Allegany County,New York,NY,23755,23270,38.8,47025,49.48431685273791,42.25740172332472,-78.02758161648093,36003.0,47025
36005,Bronx County,New York,NY,676963,760909,33.9,1437872,52.919105455840295,40.85002315803155,-73.8659828715644,36005.0,1437872
